"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Sptbn2",939.105525279366,-1.03051176925533,0.275881604387298,-3.73534064202644,0.000187461260048887,0.103866895167347
"9630028I04Rik",347.58368359893,-1.49554169133603,0.401195930440884,-3.72770902659093,0.000193228283261566,0.103866895167347
"Npr3",570.821920479939,1.44094933750647,0.386836903682672,3.72495313603406,0.000195351510008032,0.103866895167347
"AF357359",128.12675523676,2.06981135937693,0.559247425786763,3.70106551043139,0.000214696033520211,0.109924369162348
"Lrrfip1",726.191123297433,1.14742542521569,0.311521284894982,3.6832970357146,0.000230236612803458,0.113671104835536
"Ramp3",95.1333348379807,1.73185112663186,0.473929145270104,3.65424060519603,0.00025794429399671,0.122959376558983
"Grid2",15.529873745311,3.83031177653806,1.05930717588761,3.61586503303781,0.000299346320248073,NA
"Yif1b",1839.16744676539,-0.424847576416526,0.117498761363238,-3.61576217048913,0.000299465222714653,0.131399795230638
"Itpr3",3487.285450585,-0.688598328468144,0.190787618324977,-3.60924013053732,0.000307095240722498,0.131399795230638
"Gas2l3",1423.33655217055,0.395746222758844,0.109923380085881,3.60020063474808,0.000317971731390239,0.131399795230638
"Armcx4",2963.68358818922,-0.701522823068901,0.195059245452061,-3.59646025207922,0.000322576847233204,0.131399795230638
"Bag2",151.967100173115,0.677026573574021,0.188273342045113,3.59597681870329,0.000323176579704984,0.131399795230638
"Gltp",3884.30711179306,-0.404641506492967,0.113067081621294,-3.57877377474261,0.000345210120255701,0.133782030048297
"Adck5",952.551162489854,-0.51129649671603,0.143002162173732,-3.57544591594958,0.000349631452390422,0.133782030048297
"Smc1b",796.888280020332,-1.77698131664264,0.49906709966581,-3.56060601436673,0.000369999889982085,0.133782030048297
"Slc4a1",30.5760098841159,-2.09500915984109,0.58878899156605,-3.55816632078807,0.000373452824050719,0.133782030048297
"Crym",111.903691928343,1.6381898944078,0.460762762384451,3.5553869108913,0.000377423261855004,0.133782030048297
"9130008F23Rik",17.9306212911923,1.91014211095038,0.540915548154094,3.5313130071207,0.000413502114613989,0.142906330810595
"Rnf144b",72.9790644450949,-1.17145837175391,0.332854823968401,-3.51942735210328,0.000432479460659593,0.145819416198981
"Col9a2",2488.27666585694,-1.27557497840594,0.364120464699325,-3.50316750106111,0.000459760252462969,0.146211263547875
"Sept6",1683.42438668543,-1.0010242819551,0.285942543912569,-3.5007881942226,0.00046388436709254,0.146211263547875
"Hip1r",944.887623493673,-0.754868347589624,0.215680671961085,-3.49993506940587,0.000465371498560944,0.146211263547875
"Basp1",2940.42490735091,0.933817488704094,0.268146343081292,3.4824919779756,0.000496770104451275,0.151773749722972
"Abca7",1003.73202720809,-0.916057588843452,0.263380855516884,-3.47807203771774,0.000505034178765675,0.151773749722972
